Measure,Value
BrainSegVol,913205.000000
lhCortexVol,199902.418006
rhCortexVol,200676.560064
CortexVol,400578.978070
TotalGrayVol,531571.978070
MaskVol,1397319.000000
BrainSegVol-to-eTIV,0.741020
MaskVol-to-eTIV,1.133854
eTIV,1232362.359370
