Measure,Value
BrainSegVol,1198234.000000
lhCortexVol,242621.545440
rhCortexVol,246955.247664
CortexVol,489576.793105
TotalGrayVol,671885.793105
MaskVol,1562263.000000
BrainSegVol-to-eTIV,0.825225
MaskVol-to-eTIV,1.075932
eTIV,1452008.953115
