Measure,Value
BrainSegVol,1115197.000000
lhCortexVol,244009.360627
rhCortexVol,248158.201963
CortexVol,492167.562591
TotalGrayVol,669773.562591
MaskVol,1523148.000000
BrainSegVol-to-eTIV,0.811459
MaskVol-to-eTIV,1.108299
eTIV,1374311.795007
