Measure,Value
BrainSegVol,1047152.000000
lhCortexVol,232664.926286
rhCortexVol,230997.703328
CortexVol,463662.629614
TotalGrayVol,620338.629614
MaskVol,1495350.000000
BrainSegVol-to-eTIV,0.783080
MaskVol-to-eTIV,1.118250
eTIV,1337223.014753
