Measure,Value
BrainSegVol,1006171.000000
lhCortexVol,205565.001402
rhCortexVol,205765.490237
CortexVol,411330.491639
TotalGrayVol,560764.491639
MaskVol,1314489.000000
BrainSegVol-to-eTIV,0.827573
MaskVol-to-eTIV,1.081164
eTIV,1215809.067264
