Measure,Value
BrainSegVol,1262450.000000
lhCortexVol,260947.700128
rhCortexVol,258784.371686
CortexVol,519732.071814
TotalGrayVol,720072.071814
MaskVol,1728451.000000
BrainSegVol-to-eTIV,0.798851
MaskVol-to-eTIV,1.093726
eTIV,1580332.041665
