Measure,Value
BrainSegVol,1151274.000000
lhCortexVol,237681.603098
rhCortexVol,241990.352393
CortexVol,479671.955490
TotalGrayVol,653866.955490
MaskVol,1557204.000000
BrainSegVol-to-eTIV,0.796827
MaskVol-to-eTIV,1.077782
eTIV,1444822.123303
