Measure,Value
BrainSegVol,1182709.000000
lhCortexVol,242684.048342
rhCortexVol,246779.104166
CortexVol,489463.152508
TotalGrayVol,651344.152508
MaskVol,1636340.000000
BrainSegVol-to-eTIV,0.755493
MaskVol-to-eTIV,1.045264
eTIV,1565479.755347
