Measure,Value
BrainSegVol,1027135.000000
lhCortexVol,220232.289801
rhCortexVol,220412.420957
CortexVol,440644.710758
TotalGrayVol,600614.710758
MaskVol,1415752.000000
BrainSegVol-to-eTIV,0.777782
MaskVol-to-eTIV,1.072056
eTIV,1320594.730069
