Measure,Value
BrainSegVol,1220565.000000
lhCortexVol,268632.998500
rhCortexVol,264913.496622
CortexVol,533546.495122
TotalGrayVol,711798.495122
MaskVol,1676243.000000
BrainSegVol-to-eTIV,0.779461
MaskVol-to-eTIV,1.070461
eTIV,1565908.025032
