Measure,Value
BrainSegVol,1346563.000000
lhCortexVol,304858.306603
rhCortexVol,301023.216676
CortexVol,605881.523279
TotalGrayVol,812179.523279
MaskVol,1944460.000000
BrainSegVol-to-eTIV,0.785555
MaskVol-to-eTIV,1.134355
eTIV,1714155.272524
