Measure,Value
BrainSegVol,1040185.000000
lhCortexVol,225988.416853
rhCortexVol,226567.419438
CortexVol,452555.836291
TotalGrayVol,598683.836291
MaskVol,1496880.000000
BrainSegVol-to-eTIV,0.745733
MaskVol-to-eTIV,1.073148
eTIV,1394849.010741
