Measure,Value
BrainSegVol,1127448.000000
lhCortexVol,254781.800405
rhCortexVol,252046.584038
CortexVol,506828.384443
TotalGrayVol,663232.384443
MaskVol,1494872.000000
BrainSegVol-to-eTIV,0.805558
MaskVol-to-eTIV,1.068082
eTIV,1399585.857744
