Measure,Value
BrainSegVol,1103749.000000
lhCortexVol,232891.771655
rhCortexVol,237086.106355
CortexVol,469977.878010
TotalGrayVol,636381.878010
MaskVol,1604695.000000
BrainSegVol-to-eTIV,0.789473
MaskVol-to-eTIV,1.147783
eTIV,1398082.434890
