Measure,Value
BrainSegVol,924201.000000
lhCortexVol,199631.205583
rhCortexVol,204804.446106
CortexVol,404435.651689
TotalGrayVol,535382.651689
MaskVol,1398517.000000
BrainSegVol-to-eTIV,0.749943
MaskVol-to-eTIV,1.134826
eTIV,1232362.359370
