Measure,Value
BrainSegVol,1126244.000000
lhCortexVol,255959.118761
rhCortexVol,253507.975856
CortexVol,509467.094617
TotalGrayVol,666627.094617
MaskVol,1494813.000000
BrainSegVol-to-eTIV,0.804698
MaskVol-to-eTIV,1.068040
eTIV,1399585.857744
