Measure,Value
BrainSegVol,1142860.000000
lhCortexVol,266490.368720
rhCortexVol,264718.414737
CortexVol,531208.783456
TotalGrayVol,705638.783456
MaskVol,1585694.000000
BrainSegVol-to-eTIV,0.828676
MaskVol-to-eTIV,1.149770
eTIV,1379140.481423
