Measure,Value
BrainSegVol,1120236.000000
lhCortexVol,248463.092171
rhCortexVol,242592.780798
CortexVol,491055.872969
TotalGrayVol,665685.872969
MaskVol,1531168.000000
BrainSegVol-to-eTIV,0.777018
MaskVol-to-eTIV,1.062048
eTIV,1441711.981198
