Measure,Value
BrainSegVol,1198316.000000
lhCortexVol,259104.384597
rhCortexVol,265766.207195
CortexVol,524870.591792
TotalGrayVol,716917.591792
MaskVol,1629820.000000
BrainSegVol-to-eTIV,0.809851
MaskVol-to-eTIV,1.101472
eTIV,1479674.456581
