Measure,Value
BrainSegVol,1067810.000000
lhCortexVol,227667.615438
rhCortexVol,235745.318601
CortexVol,463412.934039
TotalGrayVol,639170.934039
MaskVol,1523881.000000
BrainSegVol-to-eTIV,0.776978
MaskVol-to-eTIV,1.108832
eTIV,1374311.795007
