Measure,Value
BrainSegVol,1258964.000000
lhCortexVol,260949.559916
rhCortexVol,257351.840204
CortexVol,518301.400120
TotalGrayVol,720425.400120
MaskVol,1729156.000000
BrainSegVol-to-eTIV,0.796645
MaskVol-to-eTIV,1.094173
eTIV,1580332.041665
