Measure,Value
BrainSegVol,1188633.000000
lhCortexVol,252719.675825
rhCortexVol,252245.367458
CortexVol,504965.043284
TotalGrayVol,669924.043284
MaskVol,1633850.000000
BrainSegVol-to-eTIV,0.805390
MaskVol-to-eTIV,1.107058
eTIV,1475847.949722
