Measure,Value
BrainSegVol,1055483.000000
lhCortexVol,216679.580023
rhCortexVol,215641.382388
CortexVol,432320.962411
TotalGrayVol,588689.962411
MaskVol,1484505.000000
BrainSegVol-to-eTIV,0.786561
MaskVol-to-eTIV,1.106274
eTIV,1341896.736897
