Measure,Value
BrainSegVol,1224911.000000
lhCortexVol,261732.492301
rhCortexVol,258404.146408
CortexVol,520136.638709
TotalGrayVol,704877.638709
MaskVol,1632281.000000
BrainSegVol-to-eTIV,0.827943
MaskVol-to-eTIV,1.103293
eTIV,1479463.339140
