Measure,Value
BrainSegVol,1477807.000000
lhCortexVol,291210.871852
rhCortexVol,292711.358781
CortexVol,583922.230634
TotalGrayVol,785501.230634
MaskVol,1960480.000000
BrainSegVol-to-eTIV,0.801778
MaskVol-to-eTIV,1.063650
eTIV,1843162.551156
