Measure,Value
BrainSegVol,1101354.000000
lhCortexVol,237116.502692
rhCortexVol,236730.205522
CortexVol,473846.708214
TotalGrayVol,650605.708214
MaskVol,1465319.000000
BrainSegVol-to-eTIV,0.820623
MaskVol-to-eTIV,1.091815
eTIV,1342094.995039
